Id_Property,Judul,Lokasi,Harga,Kamar,WC,Parkir,Luas_Tanah,Luas_Bangunan,Harga_Normalized,Kamar_Normalized,WC_Normalized,Parkir_Normalized,Luas_Tanah_Normalized,Luas_Bangunan_Normalized,Judul_Clean,Lokasi_Clean,Deskripsi_Clean,Keywords_Clean,Image_Link,Property_Link
5512,Hunian Baru Akses 2 Mobil Hanya 1 Menit Ke Padma Residence SHM,"Kasihan, Bantul",380000000,2,1,1,103,45,0.002515409,0.111111111,0,0,0.342372881,0.181818182,huni baru akses 2 mobil 1 menit padma residence shm,kasihan bantul,promo 300 juta spesial bulan november rumah lokasi strategis dekat kampus umy alma ata shm,rumah dekat pusat belanja dekat sekolah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/8013b2981e4542029f32eb59770ae2d1.jpg,https://www.rumah123.com/properti/bantul/hos18537720/
5513,Rumah Mezzanine Hadir Di Prambanan Dekat Jl Jogja solo,"Maguwoharjo, Yogyakarta",592000000,2,1,1,90,36,0.004074668,0.111111111,0,0,0.298305085,0.144628099,rumah mezzanine hadir prambanan dekat jl jogja solo,maguwoharjo yogyakarta,rumah mezzanine hadir prambanan dekat jl jogja solo alamat jl roro jonggrang sidodadi tlogo,rumah dekat sekolah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/1768007/769c88b30239341889d5db22ee0513f9.jpg,https://www.rumah123.com/properti/sleman/hos18537378/
5514,Dijual Rumah 1 Lantai Ready SHM Hanya 4 Menit Ke Ringroad Umy,"Gamping, Sleman",375000000,2,1,1,87,45,0.002478634,0.111111111,0,0,0.288135593,0.181818182,jual rumah 1 lantai ready shm 4 menit ringroad umy,gamping sleman,promo 300 juta spesial bulan november rumah lokasi strategis dekat kampus umy alma ata shm,rumah dekat fasilitas sehat dekat tempat ibadah,https://picture.rumah123.com/r123-images/720x420-crop/customer/1180835/2a370b9e92b7d6cfc28d7e3b10cc0f16.jpg,https://www.rumah123.com/properti/sleman/hos18537330/
5515,Rumah Di Dalam Perumahan Jogja Utara Magelang Sleman Yogyakarta,"Sleman, Yogyakarta",13000000000,3,3,1,156,120,0.095335461,0.222222222,0.25,0,0.522033898,0.491735537,rumah dalam rumah jogja utara magelang sleman yogyakarta,sleman yogyakarta,rumah jual rumah jogja utara jalan magelang sleman yogyakarta rumah lantai dalam,rumah dekat sekolah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/1929640/c339182c1886ad5ec09497b75317587f.jpg,https://www.rumah123.com/properti/yogyakarta/hos18537327/
5516,"Rumah Modern Dalam Mini Cluster Terbaru Di Ngemplak, Sleman","Ngemplak, Sleman",799000000,4,2,1,126,90,0.005597152,0.333333333,0.125,0,0.420338983,0.367768595,rumah modern mini cluster baru ngemplak sleman,ngemplak sleman,rumah murah nan cantik siap huni widodomartani ngemplak sleman dekat wisata blue lagon bakso,rumah dekat tempat ibadah dekat landmark,https://picture.rumah123.com/r123-images/720x420-crop/customer/1327801/7cce727f15e8549d82826e72c9147155.jpg,https://www.rumah123.com/properti/sleman/hos18537125/
5517,Rumah Dekat Kota Bantul di Sumberagung Jetis Bantul Proses Bangun,"Jetis, Bantul",399000000,2,1,1,73,42,0.002655154,0.111111111,0,0,0.240677966,0.169421488,rumah dekat kota bantul sumberagung jetis bantul proses bangun,jetis bantul,rumah dekat kota bantul sumberagung jetis bantul proses bangun alamat beji sumber agung jetis,rumah siap huni dekat sekolah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/1755814/2024-04-16-09-30-11-f7bab1bd-fcdd-41c6-acf4-53acc0ee5840.jpg,https://www.rumah123.com/properti/sleman/hos16884686/
5518,Ready SHM Rumah Modern Area Lapangan Kasihan Akses 2 Mobil,"Kasihan, Bantul",375000000,2,1,1,91,45,0.002478634,0.111111111,0,0,0.301694915,0.181818182,ready shm rumah modern area lapang kasihan akses 2 mobil,kasihan bantul,promo 300 juta spesial bulan november rumah lokasi strategis dekat kampus umy alma ata shm,rumah dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/1722259/2024-10-31-10-27-28-f226b91f-6469-4e69-8c88-dc17020b1451-1730345248.jpg,https://www.rumah123.com/properti/yogyakarta/hos18536744/
5519,Dijual Rumah Mewah Area Kampus Umy Alma Ata Legalitas SHM,"Kasihan, Bantul",365000000,2,1,1,88,45,0.002405084,0.111111111,0,0,0.291525424,0.181818182,jual rumah mewah area kampus umy alma ata legalitas shm,kasihan bantul,promo 300 juta spesial bulan november rumah lokasi strategis dekat kampus umy alma ata shm,rumah dekat sekolah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/1768478/2024-10-31-10-27-25-0ea99538-3ffe-4e01-99b6-9d5fbc1db8d1-1730345245.jpg,https://www.rumah123.com/properti/yogyakarta/hos18536743/
5520,Rumah Perumahan Dalam Ringroad Tugu Jogja Gamping Sleman Yogyakar,"Gamping, Sleman",865000000,3,2,2,103,64,0.006082582,0.222222222,0.125,0.05,0.342372881,0.260330579,rumah rumah ringroad tugu jogja gamping sleman yogyakar,gamping sleman,rumah rumah ringroad dekat tugu jogja gamping sleman yogyakarta rumah fortuna mansion,rumah dekat sekolah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/2028379/20f64d0c882aa8bb6616b4248e612ce3.jpg,https://www.rumah123.com/properti/yogyakarta/hos18536601/
5521,Rumah Baru Jalan Kaliurang Km 13 Jogja Ngaglik Sleman Yogyakarta,"Ngaglik, Sleman",865000000,3,2,1,130,90,0.006082582,0.222222222,0.125,0,0.433898305,0.367768595,rumah baru jalan kaliurang km 13 jogja ngaglik sleman yogyakarta,ngaglik sleman,rumah baru 800 juta jalan kaliurang jual jogja ngaglik sleman yogyakarta ada lingkung,rumah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/ff8e0cc17640f25ddc470c54e915dbe7.jpg,https://www.rumah123.com/properti/bantul/hos18536566/
5522,"Ijual Harga Rendah Rumah Baru Di Sardonoharjo,ngaglik, Sleman","Ngaglik, Sleman",22000000000,4,2,1,250,150,0.161530428,0.333333333,0.125,0,0.840677966,0.615702479,ijual harga rendah rumah baru sardonoharjo ngaglik sleman,ngaglik sleman,jual harga rendah rumah baru sardonoharjo ngaglik sleman rumah baru sardonoharjo ngaglik,rumah dekat pusat belanja dekat sekolah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/1505363/7237e99baa25442f5aa347d0d441de46.jpg,https://www.rumah123.com/properti/bantul/hos18534508/
5523,"Rumah 2lantai Tajem Maguwoharjo Depok Jogja.strategis Murah Kpr,sleman","Depok, Sleman",700000000,3,1,1,100,90,0.004869008,0.222222222,0,0,0.33220339,0.367768595,rumah 2lantai tajem maguwoharjo depok jogja strategis murah kpr sleman,depok sleman,rumah minimal 2 lantai jual jogja tajem baru kadisoko maguwoharjo yogyakarta ko rumah 2 lantai,rumah full furnished,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/28168f31f0bf9ae1aea223d4972d5d97.jpg,https://www.rumah123.com/properti/bantul/hos18536252/
5524,"Dijual Rumah Harga Rendah Di Blotan, Wedomartani","Ngemplak, Sleman",825000000,3,2,1,163,90,0.005788382,0.222222222,0.125,0,0.545762712,0.367768595,jual rumah harga rendah blotan wedomartani,ngemplak sleman,jual rumah harga rendah blotan wedomartani ngemplak sleman rumah blotan wedomartani,rumah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/45b8d4e4b9a3106388eafc7d2a716076.jpg,https://www.rumah123.com/properti/bantul/hos18536204/
5525,"Rumah Modern Minimalis 2 Lt, Di Potorono, Banguntapan. Dalam Perum.","Bantul, Yogyakarta",985000000,3,3,2,126,110,0.006965181,0.222222222,0.25,0.05,0.420338983,0.450413223,rumah modern minimal 2 lt potorono banguntapan perum,bantul yogyakarta,rumah modern minimal 2 lt potorono banguntapan perum balkon atas rooftop luas,rumah dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/bb86d8d1b63f60bdb2bae29795853b1f.jpg,https://www.rumah123.com/properti/bantul/hos18536170/
5526,"Dijual Rendah Rumah Minimalis Di Warungboto, Umbulharjo, Jogja","Umbulharjo, Yogyakarta",400000000,2,1,1,60,57,0.002662509,0.111111111,0,0,0.196610169,0.231404959,jual rendah rumah minimal warungboto umbulharjo jogja,umbulharjo yogyakarta,jual harga renbdah rumah minimal warungboto umbulharjo jogja rumah mini warungboto umbulharjo,rumah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/deac2318d8f85a5285ecd2cc19abbda3.jpg,https://www.rumah123.com/properti/bantul/hos18536143/
5527,"Dijual Rumah Baru Di Perumahan Sentosa Townhouse, Sedayu, Bantul","Sedayu, Bantul",900000000,3,3,2,104,50,0.006340007,0.222222222,0.25,0.05,0.345762712,0.202479339,jual rumah baru rumah sentosa townhouse dayu bantul,sedayu bantul,jual rumah baru rumah sentosa townhouse argomulyo dayu bantul buah rumah baru,rumah dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/db81d23de4f664993509e0c63ece940b.jpg,https://www.rumah123.com/properti/bantul/hos18536116/
5528,"Dalam Perumahan Elit,full Furnish Dekat Banyak Fasum","Ngaglik, Sleman",28000000000,4,3,2,190,190,0.205660405,0.333333333,0.25,0.05,0.637288136,0.780991736,rumah elit full furnish dekat banyak fasum,ngaglik sleman,02 jual rumah rumah green hills lokasi jalan kapten haryadi ngaglik sleman yogyakarta,rumah dekat akses transportasi dekat pusat belanja dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/175a0aacc13f96d88b550427b9511651.jpg,https://www.rumah123.com/properti/sleman/hos18536090/
5529,"2 Lantai Semi Furnished SHM di Mlati, Sleman, Yogyakarta, Sleman","Mlati, Sleman",11000000000,2,2,1,142,80,0.080625469,0.111111111,0.125,0,0.474576271,0.326446281,2 lantai semi furnished shm mlati sleman yogyakarta sleman,mlati sleman,jual rumah dekat sekolah budi utama sinduadi mlati sleman jogja rumah dekat sekolah budi utama,rumah full furnished dekat sekolah dekat tempat ibadah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/9005999b2176d8705606b6750db8781f.jpg,https://www.rumah123.com/properti/bantul/hos18536039/
5530,Promo Villa Furnished di Kawasan Wisata Jogja,"Pakem, Sleman",328000000,1,1,1,45,45,0.002132949,0,0,0,0.145762712,0.181818182,promo villa furnished kawasan wisata jogja,pakem sleman,huni privatepool furnished fasilitas bedroom bathroom private pool pantry,rumah full furnished dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/96f697caf24ce5c81980b3006d8cb9ba.jpg,https://www.rumah123.com/properti/bantul/hos18535979/
5531,Dijual Rumah Murah Dekat Kidfun Jln.wonosari,"Piyungan, Bantul",425000000,2,1,1,90,40,0.002846384,0.111111111,0,0,0.298305085,0.161157025,jual rumah murah dekat kidfun jln wonosari,piyungan bantul,jual rumah murah sgera butuh uang mang aspal dekat jln utama luas tanah 90meter bangun 40meter,rumah full furnished dekat pusat belanja dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/6b209fc8958de1776fadb09d9a6ba6f3.jpg,https://www.rumah123.com/properti/sleman/hos18535918/
5532,"Promo Akhir Tahun Perumahan 2 Lantai Di Kalasan, Sleman","Kalasan, Sleman",13000000000,3,3,2,117,80,0.095335461,0.222222222,0.25,0.05,0.389830508,0.326446281,promo akhir tahun rumah 2 lantai kalas sleman,kalasan sleman,grand hertindo kalas program akhir tahun spesial dp 30 cicil 6 bulan cash tahap bunga,rumah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/c4dbd478b815e3bdd37bba187efc3da1.jpg,https://www.rumah123.com/properti/bantul/hos18535827/
5533,Promo Akhir Tahun Rumah 2 Lantai Di Kalasan Sleman SHM,"Depok, Sleman",13000000000,3,3,1,119,100,0.095335461,0.222222222,0.25,0,0.396610169,0.409090909,promo akhir tahun rumah 2 lantai kalas sleman shm,depok sleman,grand hertindo kalas program akhir tahun spesial dp 30 cicil 6 bulan cash tahap bunga,rumah siap huni,https://picture.rumah123.com/r123-images/720x420-crop/customer/1989402/2024-10-31-08-30-39-3ff3c449-0a07-4c84-9624-eb0d267e19c9-1730338239.jpg,https://www.rumah123.com/properti/bantul/hos18535775/
5534,Rumah 2 Lantai SHM Di Kalasan Dp Bisa Di Ciicl Selama 6 Bulan,"Kalasan, Sleman",13000000000,3,3,2,117,80,0.095335461,0.222222222,0.25,0.05,0.389830508,0.326446281,rumah 2 lantai shm kalas dp di ciicl lama 6 bulan,kalasan sleman,grand hertindo kalas program akhir tahun dp 30 di cicil 6 bulan cash tahap bunga 0 bisa,rumah siap huni,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/c4dbd478b815e3bdd37bba187efc3da1.jpg,https://www.rumah123.com/properti/bantul/hos18535769/
5535,Rumah Mewah Dalam Perumahan Elite di Jalan Imogiri Barat Timbulharjo Sewon Bantul,"Sewon, Bantul",800000000,4,2,1,94,65,0.005604507,0.333333333,0.125,0,0.311864407,0.26446281,rumah mewah rumah elite jalan imogiri barat timbulharjo won bantul,sewon bantul,rumah mewah 2 lantai rumah elite jl imogiri barat won bantul rumah mewah modern dengan,rumah siap huni,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/4370874b7ea26950e40d986683e3470e.jpg,https://www.rumah123.com/properti/bantul/hos18535740/
5536,RUMAH HOOK DALAM PERUMAHAN ELITE,"Kasihan, Bantul",13000000000,3,1,1,137,90,0.095335461,0.222222222,0,0,0.457627119,0.367768595,rumah hook rumah elite,kasihan bantul,rumah jual bantul rumah lokasi hook rumah pondok permai dua muka lokasi,rumah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2050349/50f81bb8b56728e2170648e9acbb40d7.jpg,https://www.rumah123.com/properti/bantul/hos18535618/
5537,Rumah Baru Dalam Perumahan Condongcatur Jl Kaliurang Dekat Ugm,"Condong Catur, Sleman",19000000000,3,3,1,115,135,0.139465439,0.222222222,0.25,0,0.383050847,0.553719008,rumah baru rumah condongcatur jl kaliurang dekat ugm,condong catur sleman,rumah baru rumah condongcatur dekat ugm pasar kolombo jl kaliurang km 7 5 luas tanah,rumah dekat pusat belanja dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/1755814/ab1ba96fd6fe298fa131c20647601960.jpg,https://www.rumah123.com/properti/sleman/hos18532694/
5538,Rumah Siap Huni Dalam Perumahan Hyarta Residence Jalan Palagan Ngaglik Sleman Yogyakarta,"Ngaglik, Sleman",65000000000,4,3,2,180,218,0.477795266,0.333333333,0.25,0.05,0.603389831,0.896694215,rumah siap huni rumah hyarta residence jalan palagan ngaglik sleman yogyakarta,ngaglik sleman,rumah siap huni 2 lantai rumah hyarta residence jl palagan ngaglik sleman yogyakarta ada,rumah dekat pusat belanja dekat sekolah dekat landmark,https://picture.rumah123.com/r123-images/720x420-crop/customer/1326962/dbeaa3cb35a2bfcaca40dffa481b447c.jpg,https://www.rumah123.com/properti/sleman/hos18487830/
5539,Rumah Siap Huni 1 Unit Terakhir Cluster di Tirtoadi Mlati Sleman Yogyakarta,"Mlati, Sleman",725000000,3,2,1,114,71,0.005052882,0.222222222,0.125,0,0.379661017,0.289256198,rumah siap huni 1 unit akhir cluster tirtoadi mlati sleman yogyakarta,mlati sleman,rumah modern siap huni cluster tirtoadi mlati sleman yogyakarta tinggal sisa 1 unit 5,rumah siap huni dekat sekolah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/476667/1c59847ef37cbbb7ba39212c5b2bffa3.jpg,https://www.rumah123.com/properti/sleman/hos18487610/
5540,Rumah Full Furnished Dengan Mezzanine Dekat Ugm,"Condong Catur, Sleman",17000000000,2,1,1,93,72,0.124755446,0.111111111,0,0,0.308474576,0.29338843,rumah full furnished mezzanine dekat ugm,condong catur sleman,rumah baru full furnished mezzanine dekat ugm point of interest superindo jalan kaliurang,rumah siap huni dekat akses transportasi dekat pusat belanja,https://picture.rumah123.com/r123-images/720x420-crop/customer/2096075/fa6235893a387a250a824e723200ac29.jpg,https://www.rumah123.com/properti/sleman/hos18487522/
5541,Rumah Mewah Minimalis Modern Dekat Pamela 7,"Purwomartani, Sleman",950000000,3,2,1,145,90,0.006707757,0.222222222,0.125,0,0.484745763,0.367768595,rumah mewah minimal modern dekat pamela 7,purwomartani sleman,jual rumah 1 lantai luas sambiroto purwomartani kalas spesifikasi luas tanah 145 m2,rumah full furnished siap huni dekat pusat belanja,https://picture.rumah123.com/r123-images/720x420-crop/customer/2096075/db5bad38e19dd290ccee5dcb20e2d14f.jpg,https://www.rumah123.com/properti/sleman/hos18487510/
5542,"Rumah Jalan Palagan Km 9,5  2 Unit Siap Huni","Sleman, Sleman",14000000000,3,3,2,109,115,0.102690458,0.222222222,0.25,0.05,0.362711864,0.47107438,rumah jalan palagan km 9 5 2 unit siap huni,sleman sleman,jual 2 unit siap huni 1 unit siap bangun lokasi jalan palagan km 9 5 akses pinggir jalan aspal,rumah,https://picture.rumah123.com/r123-images/720x420-crop/customer/1888621/ae91a9e7f9fa6b64839aab1e7469fab0.jpg,https://www.rumah123.com/properti/sleman/hos18487399/
5543,"Rumah Di Pring Wulung Yogyakarta, Dekat Kampus & Pusat Bisnis","Condong Catur, Sleman",550000000,3,1,1,104,100,0.003765758,0.222222222,0,0,0.345762712,0.409090909,rumah pring wulung yogyakarta dekat kampus pusat bisnis,condong catur sleman,rumah murah pringwulung yogyakarta dekat kampus pusat bisnis luas tanah 104 m luas bangun,rumah siap huni,https://picture.rumah123.com/r123-images/720x420-crop/customer/2076379/a15470adba6e1196001d2c1049450b27.jpg,https://www.rumah123.com/properti/sleman/hos18487396/
5544,Rumah Baru Cantik Minimalis Fresh,"Berbah, Sleman",575000000,2,1,1,85,55,0.003949633,0.111111111,0,0,0.281355932,0.223140496,rumah baru cantik minimal fresh,berbah sleman,rumah baru cantik minimal fresh harga ekonomis sendangtirto berbah sleman dekat sekarsuli,rumah dekat pusat belanja dekat sekolah dekat tempat ibadah,https://picture.rumah123.com/r123-images/720x420-crop/customer/2026273/59d43a74054b82a6ae70c6f87ae56ad9.jpg,https://www.rumah123.com/properti/bantul/hos18487290/
5545,Rumah Murah Jogja Dijual Dekat Pasar Godean,"Godean, Sleman",460000000,2,1,1,83,50,0.003103808,0.111111111,0,0,0.274576271,0.202479339,rumah murah jogja jual dekat pasar godean,godean sleman,rumah murah jogja jual dekat pasar godean jual segera rumah baru siap huni lokasi di,rumah dekat fasilitas sehat,https://picture.rumah123.com/r123-images/720x420-crop/customer/2076379/55df03c6ebb7358d85736f4643bf232e.jpg,https://www.rumah123.com/properti/sleman/hos18487209/
5546,Rumah Minimalis Dalam Cluster Dekat Sma N 1 Seyegan,"Seyegan, Sleman",530000000,2,1,1,114,50,0.003618658,0.111111111,0,0,0.379661017,0.202479339,rumah minimal cluster dekat sma n 1 seyegan,seyegan sleman,jual segera rumah baru proses bangun cluster dekat sma n 1 seyegan sleman akses mudah,rumah siap huni dekat pusat belanja dekat sekolah,https://pic.rumah123.com/r123/720x420-crop/house/ho14/14136467/original/hos14136467-06-16-11-43-44-5ca86ecd-9035-432a-989c-fc01ab67972e.jpg,https://www.rumah123.com/properti/yogyakarta/hos15600433/
5547,Rumah Klasik Siap Huni Di Sleman Yogyakarta,"Ngaglik, Sleman",725000000,3,2,1,99,75,0.005052882,0.222222222,0.125,0,0.328813559,0.305785124,rumah klasik siap huni sleman yogyakarta,ngaglik sleman,rumah jual jakal rumah baru lingkung asri nyaman jogja utara lokasi strategis,rumah dekat akses transportasi dekat pusat belanja dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/1841897/ddc2a775e81aaaf6d5d72de00202b48b.jpg,https://www.rumah123.com/properti/bantul/hos18487088/
5548,Rumah 2 Lantai Full Furnish Di Ngaglik Dekat Uii Jl Kaliurang,"Ngaglik, Sleman",1.35E+11,3,3,2,88,120,0.992645004,0.222222222,0.25,0.05,0.291525424,0.491735537,rumah 2 lantai full furnish ngaglik dekat uii jl kaliurang,ngaglik sleman,rumah 2 lantai full furnish ngaglik dekat uii jl kaliurang lokasi ngaglik sleman rumah 2 lantai,rumah siap huni dekat sekolah,https://picture.rumah123.com/r123-images/720x420-crop/customer/1505363/7644405055553cdc35a3b6917123c7e3.jpg,https://www.rumah123.com/properti/bantul/hos18478231/
